snapshot_id,snapshot_month_end_date_key,loan_id,dpd,aging_bucket,is_npl,ecl_stage,outstanding_balance,provision_amount,provision_rate
32667,20250731,2694,0,Current,False,1,83142.09,7188.98,0.0865
32668,20250831,2694,0,Current,False,1,75259.21,5303.85,0.0705
32669,20250930,2694,0,Current,False,1,67683.61,5793.35,0.0856
32670,20251031,2694,0,Current,False,1,60478.92,5693.27,0.0941
32671,20251130,2694,0,Current,False,1,53050.16,4521.17,0.0852
32672,20251231,2694,0,Current,False,1,46223.2,6252.22,0.1353
32673,20250630,2695,310,90+,True,3,334800.0,159507.84,0.4764
32674,20250731,2695,294,90+,True,3,306107.23,137907.52,0.4505
32675,20250831,2695,315,90+,True,3,306107.23,133722.76,0.4368
32676,20250930,2695,300,90+,True,3,306107.23,134799.21,0.4404
32677,20251031,2695,283,90+,True,3,306107.23,140843.68,0.4601
32678,20251130,2695,345,90+,True,3,306107.23,140565.11,0.4592
32679,20251231,2695,329,90+,True,3,306107.23,138574.66,0.4527
32680,20240831,2696,35,31-60,False,2,111523.61,17794.29,0.1596
32681,20240930,2696,23,1-30,False,1,97982.52,3921.93,0.04
32682,20241031,2696,10,1-30,False,1,85577.84,2475.0,0.0289
32683,20241130,2696,0,Current,False,1,72870.79,1066.51,0.0146
32684,20241231,2696,24,1-30,False,1,79594.4,3364.39,0.0423
32685,20250131,2696,41,31-60,False,2,86318.01,11131.93,0.129
32686,20250228,2696,72,61-90,False,2,93041.62,16396.52,0.1762
32687,20250331,2696,100,90+,True,3,99765.24,42695.84,0.428
32688,20250430,2696,136,90+,True,3,106488.85,45521.43,0.4275
32689,20250531,2696,157,90+,True,3,113212.46,55111.21,0.4868
32690,20250630,2696,189,90+,True,3,119936.07,55461.61,0.4624
32691,20250731,2696,202,90+,True,3,126659.68,56733.37,0.4479
32692,20250831,2696,215,90+,True,3,133383.3,63401.36,0.4753
32693,20250930,2696,245,90+,True,3,140106.91,64146.7,0.4578
32694,20251031,2696,262,90+,True,3,146830.52,69144.54,0.4709
32695,20251130,2696,284,90+,True,3,153554.13,63383.06,0.4128
32696,20251231,2696,318,90+,True,3,160277.74,71046.8,0.4433
32697,20250630,2697,37,31-60,False,2,15312.78,2381.31,0.1555
32698,20250731,2697,55,31-60,False,2,14940.21,2240.95,0.15
32699,20250831,2697,74,61-90,False,2,15252.99,1785.25,0.117
32700,20250930,2697,111,90+,True,3,15565.77,6937.78,0.4457
32701,20251031,2697,106,90+,True,3,14805.6,6604.19,0.4461
32702,20251130,2697,96,90+,True,3,14212.73,6363.5,0.4477
32703,20251231,2697,126,90+,True,3,14525.51,6754.03,0.465
32704,20250228,2698,0,Current,False,1,359930.66,3599.31,0.01
32705,20250331,2698,0,Current,False,1,340102.0,20783.29,0.0611
32706,20250430,2698,0,Current,False,1,302595.57,7354.94,0.0243
32707,20250531,2698,0,Current,False,1,282411.97,12343.39,0.0437
32708,20250630,2698,0,Current,False,1,263713.17,2637.13,0.01
32709,20250731,2698,0,Current,False,1,257710.22,7734.99,0.03
32710,20250831,2698,0,Current,False,1,268340.88,17882.25,0.0666
32711,20250930,2698,0,Current,False,1,217896.04,7775.43,0.0357
32712,20251031,2698,0,Current,False,1,196883.85,4890.9,0.0248
32713,20251130,2698,0,Current,False,1,177277.2,7428.79,0.0419
32714,20251231,2698,0,Current,False,1,158245.09,2606.06,0.0165
32715,20250831,2699,21,1-30,False,1,397032.31,3970.32,0.01
32716,20250930,2699,3,1-30,False,1,378388.25,15711.51,0.0415
32717,20251031,2699,32,31-60,False,2,389420.55,53526.57,0.1375
32718,20251130,2699,62,61-90,False,2,400452.86,66096.04,0.1651
32719,20251231,2699,81,61-90,False,2,411485.17,57873.58,0.1406
32720,20240331,2700,25,1-30,False,1,253728.03,17836.22,0.0703
32721,20240430,2700,39,31-60,False,2,247252.27,37045.36,0.1498
32722,20240531,2700,20,1-30,False,1,218316.96,4086.22,0.0187
32723,20240630,2700,0,Current,False,1,188748.37,11114.68,0.0589
32724,20240731,2700,25,1-30,False,1,203976.4,5275.85,0.0259
32725,20240831,2700,39,31-60,False,2,219204.44,26299.96,0.12
32726,20240930,2700,57,31-60,False,2,234432.47,38598.42,0.1646
32727,20241031,2700,80,61-90,False,2,249660.51,28764.71,0.1152
32728,20241130,2700,110,90+,True,3,264888.54,114453.16,0.4321
32729,20241231,2700,137,90+,True,3,280116.58,129874.82,0.4636
32730,20250131,2700,151,90+,True,3,295344.61,138113.59,0.4676
32731,20250228,2700,162,90+,True,3,310572.64,141289.98,0.4549
32732,20250331,2700,188,90+,True,3,325800.68,151099.87,0.4638
32733,20250430,2700,215,90+,True,3,341028.71,159237.95,0.4669
32734,20250531,2700,250,90+,True,3,356256.75,159975.38,0.449
32735,20250630,2700,282,90+,True,3,371484.78,156325.06,0.4208
32736,20250731,2700,302,90+,True,3,386712.82,174428.27,0.4511
32737,20250831,2700,328,90+,True,3,401940.85,182460.42,0.4539
32738,20250930,2700,349,90+,True,3,417168.89,192052.43,0.4604
32739,20251031,2700,360,90+,True,3,432396.92,186733.28,0.4319
32740,20251130,2700,360,90+,True,3,447624.95,210581.48,0.4704
32741,20251231,2700,360,90+,True,3,462852.99,221330.83,0.4782
32742,20240531,2701,0,Current,False,1,532476.72,5324.77,0.01
32743,20240630,2701,0,Current,False,1,492222.98,16892.86,0.0343
32744,20240731,2701,0,Current,False,1,454085.35,4540.85,0.01
32745,20240831,2701,0,Current,False,1,420550.1,4205.5,0.01
32746,20240930,2701,0,Current,False,1,379336.57,23420.73,0.0617
32747,20241031,2701,0,Current,False,1,333559.18,14145.64,0.0424
32748,20241130,2701,0,Current,False,1,273796.74,2737.97,0.01
32749,20241231,2701,0,Current,False,1,234976.76,10200.59,0.0434
32750,20250131,2701,0,Current,False,1,195505.51,14769.59,0.0755
32751,20250228,2701,0,Current,False,1,0.0,0.0,0.0585
32752,20250331,2701,0,Current,False,1,0.0,0.0,0.0387
32753,20250430,2701,0,Current,False,1,0.0,0.0,0.0155
32754,20250531,2701,0,Current,False,1,0.0,0.0,0.0504
32755,20250630,2701,0,Current,False,1,0.0,0.0,0.0335
32756,20250731,2701,0,Current,False,1,0.0,0.0,0.0439
32757,20250831,2701,0,Current,False,1,0.0,0.0,0.0456
32758,20250930,2701,0,Current,False,1,0.0,0.0,0.0231
32759,20251031,2701,0,Current,False,1,0.0,0.0,0.0298
32760,20251130,2701,0,Current,False,1,0.0,0.0,0.0655
32761,20251231,2701,0,Current,False,1,0.0,0.0,0.0232
32762,20250831,2702,0,Current,False,1,353882.98,5650.8,0.016
32763,20250930,2702,0,Current,False,1,332509.6,12206.37,0.0367
32764,20251031,2702,0,Current,False,1,328043.28,12482.51,0.0381
32765,20251130,2702,0,Current,False,1,307164.61,3071.65,0.01
32766,20251231,2702,0,Current,False,1,288386.85,11529.71,0.04
32767,20240930,2703,12,1-30,False,1,323958.76,14080.92,0.0435
32768,20241031,2703,47,31-60,False,2,336217.53,47931.15,0.1426
32769,20241130,2703,37,31-60,False,2,310502.77,44632.16,0.1437
32770,20241231,2703,29,1-30,False,1,287923.12,8242.58,0.0286
32771,20250131,2703,12,1-30,False,1,221481.01,6201.4,0.028
32772,20250228,2703,0,Current,False,1,199373.77,5502.19,0.0276
32773,20250331,2703,16,1-30,False,1,211632.54,2116.33,0.01
32774,20250430,2703,46,31-60,False,2,223891.3,30644.3,0.1369
32775,20250531,2703,58,31-60,False,2,236150.07,36398.52,0.1541
32776,20250630,2703,71,61-90,False,2,248408.83,38445.64,0.1548
32777,20250731,2703,86,61-90,False,2,260667.59,36148.07,0.1387
32778,20250831,2703,100,90+,True,3,272926.36,113999.1,0.4177
32779,20250930,2703,114,90+,True,3,285185.12,134783.39,0.4726
32780,20251031,2703,147,90+,True,3,297443.89,129578.37,0.4356
32781,20251130,2703,181,90+,True,3,309702.65,146057.55,0.4716
32782,20251231,2703,196,90+,True,3,321961.41,140871.69,0.4375
32783,20251231,2704,26,1-30,False,1,392119.9,30431.82,0.0776
32784,20251031,2705,13,1-30,False,1,147023.73,2245.74,0.0153
32785,20251130,2705,0,Current,False,1,137749.24,3101.62,0.0225
32786,20251231,2705,17,1-30,False,1,141172.96,1443.49,0.0102
32787,20240331,2706,14,1-30,False,1,16869.19,168.69,0.01
32788,20240430,2706,0,Current,False,1,13820.52,408.33,0.0295
32789,20240531,2706,0,Current,False,1,10502.2,282.52,0.0269
32790,20240630,2706,31,31-60,False,2,12371.39,1722.63,0.1392
32791,20240731,2706,61,61-90,False,2,14240.58,1687.97,0.1185
32792,20240831,2706,85,61-90,False,2,16109.77,2156.86,0.1339
32793,20240930,2706,98,90+,True,3,17978.97,8430.58,0.4689
32794,20241031,2706,133,90+,True,3,19848.16,9451.71,0.4762
32795,20241130,2706,159,90+,True,3,21717.35,9221.03,0.4246
32796,20241231,2706,175,90+,True,3,23586.55,10790.94,0.4575
32797,20250131,2706,191,90+,True,3,25455.74,11374.1,0.4468
32798,20250228,2706,218,90+,True,3,27324.93,12389.84,0.4534
32799,20250331,2706,243,90+,True,3,29194.12,12933.34,0.443
32800,20250430,2706,279,90+,True,3,31063.32,12682.03,0.4083
32801,20250531,2706,299,90+,True,3,32932.51,16188.89,0.4916
32802,20250630,2706,328,90+,True,3,34801.7,16218.1,0.466
32803,20250731,2706,360,90+,True,3,36670.89,16761.61,0.4571
32804,20250831,2706,360,90+,True,3,38540.08,17796.94,0.4618
32805,20250930,2706,360,90+,True,3,40409.28,17607.67,0.4357
32806,20251031,2706,360,90+,True,3,42278.47,19870.75,0.47
32807,20251130,2706,360,90+,True,3,44147.66,20659.14,0.468
32808,20251231,2706,360,90+,True,3,46016.85,20291.81,0.441
32809,20241031,2707,30,1-30,False,2,200012.85,34974.55,0.1749
32810,20241130,2707,65,61-90,False,2,195345.9,30642.68,0.1569
32811,20241231,2707,47,31-60,False,2,181406.18,34338.94,0.1893
32812,20250131,2707,74,61-90,False,2,178464.96,26764.63,0.15
32813,20250228,2707,58,31-60,False,2,164822.23,20934.38,0.127
32814,20250331,2707,42,31-60,False,2,150480.31,19695.68,0.1309
32815,20250430,2707,36,31-60,False,2,130702.69,15697.29,0.1201
32816,20250531,2707,67,61-90,False,2,137915.53,19678.1,0.1427
32817,20250630,2707,91,90+,True,3,145128.38,63540.86,0.4378
32818,20250731,2707,113,90+,True,3,152341.22,69200.81,0.4542
32819,20250831,2707,128,90+,True,3,159554.07,73574.03,0.4611
32820,20250930,2707,147,90+,True,3,166766.92,79055.65,0.474
32821,20251031,2707,161,90+,True,3,173979.76,77329.73,0.4445
32822,20251130,2707,180,90+,True,3,181192.61,74876.58,0.4132
32823,20251231,2707,202,90+,True,3,188405.45,85476.38,0.4537
32824,20250630,2708,0,Current,False,1,533227.78,5332.28,0.01
32825,20250731,2708,0,Current,False,1,516110.06,11117.9,0.0215
32826,20250831,2708,0,Current,False,1,501851.51,19478.75,0.0388
32827,20250930,2708,0,Current,False,1,480609.77,14226.27,0.0296
32828,20251031,2708,0,Current,False,1,464040.75,5587.95,0.012
32829,20251130,2708,0,Current,False,1,448835.95,23197.26,0.0517
32830,20251231,2708,0,Current,False,1,430647.15,12245.13,0.0284
32831,20240430,2709,0,Current,False,1,69457.19,1981.72,0.0285
32832,20240531,2709,0,Current,False,1,64664.28,646.64,0.01
32833,20240630,2709,0,Current,False,1,60400.35,604.0,0.01
32834,20240731,2709,0,Current,False,1,56830.55,2674.1,0.0471
32835,20240831,2709,0,Current,False,1,51801.11,1441.22,0.0278
32836,20240930,2709,0,Current,False,1,49477.38,1085.91,0.0219
32837,20241031,2709,0,Current,False,1,45298.58,1827.57,0.0403
32838,20241130,2709,0,Current,False,1,40901.73,1017.23,0.0249
32839,20241231,2709,0,Current,False,1,36888.36,3154.08,0.0855
32840,20250131,2709,0,Current,False,1,35905.58,785.34,0.0219
32841,20250228,2709,0,Current,False,1,23125.01,995.5,0.043
32842,20250331,2709,0,Current,False,1,0.0,0.0,0.01
32843,20250430,2709,0,Current,False,1,0.0,0.0,0.0125
32844,20250531,2709,0,Current,False,1,0.0,0.0,0.0234
32845,20250630,2709,0,Current,False,1,0.0,0.0,0.0348
32846,20250731,2709,0,Current,False,1,0.0,0.0,0.0513
32847,20250831,2709,0,Current,False,1,0.0,0.0,0.0191
32848,20250930,2709,0,Current,False,1,0.0,0.0,0.039
32849,20251031,2709,0,Current,False,1,0.0,0.0,0.0163
32850,20251130,2709,0,Current,False,1,0.0,0.0,0.0283
32851,20251231,2709,0,Current,False,1,0.0,0.0,0.0337
32852,20250930,2710,33,31-60,False,2,400627.24,64852.93,0.1619
32853,20251031,2710,13,1-30,False,1,388715.88,21464.25,0.0552
32854,20251130,2710,34,31-60,False,2,394843.12,82939.06,0.2101
32855,20251231,2710,56,31-60,False,2,400970.36,85477.98,0.2132
32856,20240331,2711,24,1-30,False,1,328005.92,16977.41,0.0518
32857,20240430,2711,7,1-30,False,1,311393.59,28152.11,0.0904
32858,20240531,2711,2,1-30,False,1,294260.59,27736.4,0.0943
32859,20240630,2711,0,Current,False,1,277212.85,27661.54,0.0998
32860,20240731,2711,0,Current,False,1,259843.18,19017.48,0.0732
32861,20240831,2711,0,Current,False,1,241686.23,27603.6,0.1142
32862,20240930,2711,0,Current,False,1,216562.52,17692.08,0.0817
32863,20241031,2711,0,Current,False,1,196997.54,9534.48,0.0484
32864,20241130,2711,0,Current,False,1,181901.52,9982.13,0.0549
32865,20241231,2711,13,1-30,False,1,191107.45,11291.38,0.0591
32866,20250131,2711,26,1-30,False,1,200313.37,18876.57,0.0942
32867,20250228,2711,13,1-30,False,1,182496.39,18166.9,0.0995
32868,20250331,2711,38,31-60,False,2,191702.31,37656.21,0.1964
32869,20250430,2711,69,61-90,False,2,200908.23,39369.1,0.196
32870,20250531,2711,91,90+,True,3,210114.15,110401.0,0.5254
32871,20250630,2711,114,90+,True,3,219320.07,112088.29,0.5111
32872,20250731,2711,137,90+,True,3,228525.99,114445.14,0.5008
32873,20250831,2711,158,90+,True,3,237731.91,119435.68,0.5024
32874,20250930,2711,186,90+,True,3,246937.83,123976.46,0.5021
32875,20251031,2711,218,90+,True,3,256143.75,119353.24,0.466
32876,20251130,2711,233,90+,True,3,265349.67,131054.28,0.4939
32877,20251231,2711,261,90+,True,3,274555.59,133084.19,0.4847
32878,20240331,2712,334,90+,True,3,359100.0,173977.36,0.4845
32879,20240430,2712,323,90+,True,3,340682.81,155270.62,0.4558
32880,20240531,2712,309,90+,True,3,340682.81,139935.38,0.4107
32881,20240630,2712,292,90+,True,3,318766.42,139033.04,0.4362
32882,20240731,2712,285,90+,True,3,318766.42,145717.18,0.4571
32883,20240831,2712,345,90+,True,3,309473.69,146583.36,0.4737
32884,20240930,2712,321,90+,True,3,309473.69,132762.83,0.429
32885,20241031,2712,318,90+,True,3,309473.69,144305.09,0.4663
32886,20241130,2712,302,90+,True,3,309473.69,123834.68,0.4001
32887,20241231,2712,333,90+,True,3,309473.69,137446.45,0.4441
32888,20250131,2712,324,90+,True,3,309473.69,142347.78,0.46
32889,20250228,2712,319,90+,True,3,309473.69,140752.61,0.4548
32890,20250331,2712,309,90+,True,3,309473.69,135052.32,0.4364
32891,20250430,2712,295,90+,True,3,309473.69,141454.49,0.4571
32892,20250531,2712,290,90+,True,3,309473.69,142238.57,0.4596
32893,20250630,2712,337,90+,True,3,309473.69,138427.41,0.4473
32894,20250731,2712,316,90+,True,3,309473.69,141376.13,0.4568
32895,20250831,2712,306,90+,True,3,309473.69,142979.19,0.462
32896,20250930,2712,296,90+,True,3,309473.69,138192.06,0.4465
32897,20251031,2712,297,90+,True,3,309473.69,125228.16,0.4046
32898,20251130,2712,275,90+,True,3,309473.69,133005.7,0.4298
32899,20251231,2712,255,90+,True,3,309473.69,137916.27,0.4456
32900,20250228,2713,32,31-60,False,2,53833.29,11793.63,0.2191
32901,20250331,2713,23,1-30,False,1,47193.6,4764.95,0.101
32902,20250430,2713,5,1-30,False,1,40501.99,2231.76,0.0551
32903,20250531,2713,0,Current,False,1,25179.14,1954.25,0.0776
32904,20250630,2713,0,Current,False,1,17111.65,1177.43,0.0688
32905,20250731,2713,19,1-30,False,1,20344.94,2298.58,0.113
32906,20250831,2713,50,31-60,False,2,23578.22,5368.12,0.2277
32907,20250930,2713,80,61-90,False,2,26811.51,4878.51,0.182
32908,20251031,2713,107,90+,True,3,30044.79,15419.57,0.5132
32909,20251130,2713,129,90+,True,3,33278.08,16210.15,0.4871
32910,20251231,2713,152,90+,True,3,36511.37,18766.14,0.514
32911,20240630,2714,30,1-30,False,2,149755.66,18917.3,0.1263
32912,20240731,2714,56,31-60,False,2,152111.33,18587.57,0.1222
32913,20240831,2714,37,31-60,False,2,142830.73,20226.22,0.1416
32914,20240930,2714,26,1-30,False,1,138906.28,3054.69,0.022
32915,20241031,2714,6,1-30,False,1,134768.06,1347.68,0.01
32916,20241130,2714,30,1-30,False,2,137123.73,22532.39,0.1643
32917,20241231,2714,17,1-30,False,1,132957.36,5521.33,0.0415
32918,20250131,2714,0,Current,False,1,124922.09,7381.41,0.0591
32919,20250228,2714,21,1-30,False,1,127277.75,4917.86,0.0386
32920,20250331,2714,10,1-30,False,1,122980.74,5576.98,0.0453
32921,20250430,2714,3,1-30,False,1,118816.42,1828.74,0.0154
32922,20250531,2714,0,Current,False,1,114931.99,7186.45,0.0625
32923,20250630,2714,30,1-30,False,2,117287.66,16646.07,0.1419
32924,20250731,2714,56,31-60,False,2,114868.56,17880.03,0.1557
32925,20250831,2714,86,61-90,False,2,117224.23,18604.06,0.1587
32926,20250930,2714,118,90+,True,3,119579.89,49867.83,0.417
32927,20251031,2714,138,90+,True,3,121935.56,53113.97,0.4356
32928,20251130,2714,165,90+,True,3,124291.22,58757.17,0.4727
32929,20251231,2714,187,90+,True,3,126646.89,63888.7,0.5045
32930,20250430,2715,25,1-30,False,1,115443.66,9322.49,0.0808
32931,20250531,2715,9,1-30,False,1,105731.77,7271.21,0.0688
32932,20250630,2715,35,31-60,False,2,104153.87,17434.9,0.1674
32933,20250731,2715,30,1-30,False,2,94373.33,19797.95,0.2098
32934,20250831,2715,20,1-30,False,1,83967.98,7500.31,0.0893
32935,20250930,2715,12,1-30,False,1,60597.59,1381.18,0.0228
32936,20251031,2715,39,31-60,False,2,65541.25,10926.57,0.1667
32937,20251130,2715,58,31-60,False,2,70484.91,14345.58,0.2035
32938,20251231,2715,84,61-90,False,2,75428.57,12558.91,0.1665
32939,20241031,2716,27,1-30,False,1,261224.55,6676.83,0.0256
32940,20241130,2716,8,1-30,False,1,251869.17,7535.46,0.0299
32941,20241231,2716,29,1-30,False,1,246710.38,2467.1,0.01
32942,20250131,2716,8,1-30,False,1,237578.7,9245.92,0.0389
32943,20250228,2716,30,1-30,False,2,242603.25,38229.8,0.1576
32944,20250331,2716,14,1-30,False,1,232923.15,2329.23,0.01
32945,20250430,2716,34,31-60,False,2,237947.7,36279.86,0.1525
32946,20250531,2716,53,31-60,False,2,242972.26,41845.26,0.1722
32947,20250630,2716,81,61-90,False,2,247996.81,40983.07,0.1653
32948,20250731,2716,95,90+,True,3,253021.36,111840.77,0.442
32949,20250831,2716,109,90+,True,3,258045.92,114957.77,0.4455
32950,20250930,2716,127,90+,True,3,263070.47,113495.64,0.4314
32951,20251031,2716,148,90+,True,3,268095.03,126111.86,0.4704
32952,20251130,2716,160,90+,True,3,273119.58,121979.43,0.4466
32953,20251231,2716,173,90+,True,3,278144.14,131705.77,0.4735
32954,20240731,2717,36,31-60,False,2,146939.21,27024.54,0.1839
32955,20240831,2717,66,61-90,False,2,152678.42,35096.67,0.2299
32956,20240930,2717,47,31-60,False,2,141169.7,31236.88,0.2213
32957,20241031,2717,27,1-30,False,1,129967.05,10865.45,0.0836
32958,20241130,2717,61,61-90,False,2,135706.26,29451.55,0.217
32959,20241231,2717,79,61-90,False,2,141445.47,27290.97,0.1929
32960,20250131,2717,65,61-90,False,2,130284.61,31059.03,0.2384
32961,20250228,2717,83,61-90,False,2,136023.82,28304.68,0.2081
32962,20250331,2717,108,90+,True,3,141763.03,70279.2,0.4958
32963,20250430,2717,135,90+,True,3,147502.24,72709.02,0.4929
32964,20250531,2717,149,90+,True,3,153241.46,75565.6,0.4931
32965,20250630,2717,174,90+,True,3,158980.67,81215.85,0.5109
32966,20250731,2717,209,90+,True,3,164719.88,82149.11,0.4987
32967,20250831,2717,223,90+,True,3,170459.09,85802.77,0.5034
32968,20250930,2717,254,90+,True,3,176198.31,88981.71,0.505
32969,20251031,2717,277,90+,True,3,181937.52,86964.69,0.478
32970,20251130,2717,299,90+,True,3,187676.73,97029.69,0.517
32971,20251231,2717,322,90+,True,3,193415.94,103315.6,0.5342
32972,20250930,2718,29,1-30,False,1,208865.3,8779.83,0.042
32973,20251031,2718,5,1-30,False,1,198108.89,1981.09,0.01
32974,20251130,2718,0,Current,False,1,188481.69,10506.15,0.0557
32975,20251231,2718,21,1-30,False,1,193746.98,5260.05,0.0271
32976,20240430,2719,31,31-60,False,2,273615.59,56688.76,0.2072
32977,20240531,2719,26,1-30,False,1,240582.46,16520.15,0.0687
32978,20240630,2719,12,1-30,False,1,216771.54,7234.33,0.0334
32979,20240731,2719,0,Current,False,1,191407.66,4224.57,0.0221
32980,20240831,2719,0,Current,False,1,168755.32,1687.55,0.01
32981,20240930,2719,0,Current,False,1,146868.69,6790.36,0.0462
32982,20241031,2719,0,Current,False,1,114855.82,5581.59,0.0486
32983,20241130,2719,36,31-60,False,2,127171.41,19879.21,0.1563
32984,20241231,2719,51,31-60,False,2,139487.0,24454.14,0.1753
32985,20250131,2719,87,61-90,False,2,151802.59,21069.0,0.1388
32986,20250228,2719,111,90+,True,3,164118.18,67336.72,0.4103
32987,20250331,2719,124,90+,True,3,176433.77,75003.48,0.4251
32988,20250430,2719,153,90+,True,3,188749.36,84648.17,0.4485
32989,20250531,2719,177,90+,True,3,201064.95,91463.18,0.4549
32990,20250630,2719,213,90+,True,3,213380.54,89455.68,0.4192
32991,20250731,2719,225,90+,True,3,225696.13,97282.11,0.431
32992,20250831,2719,255,90+,True,3,238011.72,98894.11,0.4155
32993,20250930,2719,280,90+,True,3,250327.31,111278.09,0.4445
32994,20251031,2719,314,90+,True,3,262642.9,115347.54,0.4392
32995,20251130,2719,340,90+,True,3,274958.49,123103.22,0.4477
32996,20251231,2719,360,90+,True,3,287274.08,127218.01,0.4428
32997,20241231,2720,18,1-30,False,1,156632.34,4184.67,0.0267
32998,20250131,2720,6,1-30,False,1,139684.48,4761.47,0.0341
