loan_id,customer_id,branch_id,product_id,origination_date_key,maturity_date_key,original_principal,annual_interest_rate,term_months,repayment_frequency,status,scheduled_installment
2643,1654,17,2,20241223,20250621,328400.0,0.2704,6,Weekly,Active,59130.1
2644,2073,8,4,20251002,20270425,140500.0,0.1684,19,Monthly,Closed,8475.8
2645,96,1,3,20250423,20260217,97000.0,0.2836,10,Monthly,Active,11004.97
2646,550,17,8,20240211,20240710,93000.0,0.3615,5,Monthly,WrittenOff,20314.22
2647,509,1,5,20250317,20260312,164200.0,0.3476,12,Monthly,Active,16394.29
2648,1582,16,6,20250217,20261109,48900.0,0.2906,21,Monthly,Closed,2998.13
2649,606,5,5,20251112,20260710,121900.0,0.4135,8,Weekly,Active,17693.54
2650,977,2,8,20250215,20250615,219300.0,0.3973,4,Monthly,Active,59436.79
2651,1235,4,4,20251226,20260624,166300.0,0.2432,6,Monthly,Closed,29715.57
2652,1860,12,7,20250123,20250722,277700.0,0.2048,6,Monthly,Restructured,49086.97
2653,1294,10,8,20240520,20241017,195100.0,0.4207,5,Monthly,Active,43218.15
2654,62,3,8,20250104,20250404,150700.0,0.4043,3,Monthly,Active,53655.6
2655,1717,6,6,20251101,20280320,245300.0,0.313,29,Weekly,Restructured,12162.07
2656,1070,4,8,20240113,20240711,152200.0,0.3684,6,Monthly,Active,28160.96
2657,284,12,6,20241018,20260411,429100.0,0.2066,18,Monthly,Active,27926.22
2658,1630,16,3,20240204,20241130,140200.0,0.3325,10,Monthly,Active,16244.07
2659,676,5,2,20250907,20260505,160900.0,0.1958,8,Bi-Weekly,Restructured,21617.14
2660,1152,17,2,20250108,20260403,105500.0,0.2894,15,Monthly,WrittenOff,8465.59
2661,2419,8,5,20250607,20251005,98300.0,0.3236,4,Monthly,Active,26253.8
2662,595,2,2,20251208,20260904,72400.0,0.2189,9,Bi-Weekly,Closed,8795.84
2663,2214,6,2,20250831,20260826,193400.0,0.331,12,Weekly,Active,19150.14
2664,1161,16,6,20241025,20261015,15000.0,0.2794,24,Monthly,Active,822.87
2665,2332,15,3,20251114,20260314,198300.0,0.3137,4,Bi-Weekly,Closed,52856.73
2666,2125,14,6,20241211,20270828,504600.0,0.3024,33,Monthly,Active,22701.4
2667,2081,8,8,20251216,20260115,126300.0,0.4245,1,Monthly,Active,130767.86
2668,518,14,1,20251218,20271009,469800.0,0.3342,22,Monthly,Active,28847.45
2669,1978,13,6,20240611,20251103,535600.0,0.24,17,Monthly,Active,37475.85
2670,918,15,7,20250723,20270213,158400.0,0.2161,19,Bi-Weekly,Active,9918.4
2671,2276,11,2,20250525,20260818,236400.0,0.2412,15,Monthly,Restructured,18411.71
2672,2476,10,7,20250716,20260909,92000.0,0.1724,14,Monthly,Active,7301.37
2673,1530,18,5,20240502,20241228,115300.0,0.3414,8,Monthly,Closed,16318.0
2674,2283,18,6,20250103,20260128,297400.0,0.2257,13,Monthly,Active,26001.0
2675,1334,10,1,20240420,20260311,315800.0,0.3277,23,Weekly,Closed,18671.57
2676,85,4,4,20251018,20260715,169800.0,0.2113,9,Bi-Weekly,Active,20566.36
2677,2185,8,3,20250930,20260627,123900.0,0.3057,9,Monthly,Restructured,15578.96
2678,1326,10,2,20250228,20250827,381500.0,0.2459,6,Monthly,Active,68220.65
2679,111,13,7,20240404,20251125,101700.0,0.195,20,Monthly,Active,5996.84
2680,164,6,5,20250425,20251022,91000.0,0.3742,6,Weekly,Active,16864.32
2681,1809,1,8,20241117,20250215,41800.0,0.3671,3,Monthly,Active,14794.38
2682,2310,15,2,20250729,20260125,217500.0,0.2385,6,Monthly,Active,38812.99
2683,1744,18,6,20240313,20250805,665300.0,0.2735,17,Monthly,Closed,47644.17
2684,1104,2,5,20241024,20250522,49500.0,0.308,7,Weekly,Active,7815.82
2685,768,6,6,20240921,20270208,390000.0,0.2848,29,Monthly,Closed,18755.92
2686,1047,8,3,20251127,20260824,108200.0,0.2983,9,Bi-Weekly,Active,13565.36
2687,808,14,6,20240806,20260128,15000.0,0.2379,18,Monthly,Active,998.99
2688,683,14,2,20251223,20270117,317100.0,0.2658,13,Monthly,Closed,28339.83
2689,321,7,7,20251104,20260831,75500.0,0.2464,10,Monthly,Active,8428.62
2690,1423,6,4,20250305,20270124,145500.0,0.2215,23,Bi-Weekly,Restructured,7821.01
2691,546,8,4,20240507,20260226,199200.0,0.2169,22,Monthly,Closed,11054.34
2692,363,5,5,20240611,20241108,100600.0,0.3363,5,Weekly,Closed,21842.75
2693,690,8,1,20240113,20241009,289400.0,0.2845,9,Monthly,Active,36086.33
2694,1998,5,3,20250720,20260317,79200.0,0.3551,8,Bi-Weekly,Closed,11263.12
2695,1433,2,2,20250614,20260709,334800.0,0.2528,13,Monthly,WrittenOff,29709.84
2696,1229,13,8,20240823,20250219,104800.0,0.3346,6,Monthly,Active,19210.32
2697,1480,15,4,20250618,20270310,15000.0,0.256,21,Monthly,Active,893.66
2698,1417,6,1,20250225,20260421,349300.0,0.3286,14,Bi-Weekly,Closed,30373.32
2699,1245,8,1,20250819,20261112,386000.0,0.318,15,Monthly,Active,31520.88
2700,2103,8,8,20240304,20240831,238500.0,0.3173,6,Monthly,Active,43508.67
2701,1826,1,2,20240525,20250219,510500.0,0.2499,9,Monthly,Closed,62790.64
2702,463,10,1,20250813,20260907,342800.0,0.3268,13,Bi-Weekly,Closed,31665.67
2703,2043,9,2,20240927,20250724,311700.0,0.2614,10,Monthly,Active,35025.04
2704,438,17,2,20251202,20270126,381000.0,0.2562,14,Monthly,Active,31771.14
2705,196,7,1,20251005,20270428,143600.0,0.3269,19,Monthly,Active,9782.08
2706,1053,15,8,20240309,20240607,15000.0,0.4042,3,Monthly,Active,5340.55
2707,983,8,1,20241022,20250917,192800.0,0.3361,11,Monthly,Active,20608.13
2708,1966,4,6,20250618,20271105,524400.0,0.2849,29,Bi-Weekly,Closed,25222.24
2709,1739,7,7,20240409,20250305,67100.0,0.2025,11,Bi-Weekly,Closed,6734.84
2710,147,16,6,20250921,20280707,394500.0,0.3068,34,Monthly,Restructured,17506.4
2711,1247,5,2,20240312,20250506,318800.0,0.238,14,Monthly,Restructured,26302.63
2712,1988,16,6,20240321,20260209,359100.0,0.2471,23,Monthly,WrittenOff,19758.3
2713,1833,12,3,20250201,20250731,50600.0,0.3201,6,Bi-Weekly,Active,9237.96
2714,1252,14,4,20240629,20261116,147400.0,0.2377,29,Weekly,Active,6730.47
2715,1540,14,3,20250412,20260107,110500.0,0.3478,9,Monthly,Active,14124.74
2716,1405,10,7,20241013,20260804,256200.0,0.2279,22,Weekly,Active,14355.87
2717,579,11,5,20240716,20250512,141200.0,0.3379,10,Monthly,Restructured,16397.75
2718,1411,2,2,20250903,20261227,203600.0,0.2449,16,Weekly,Active,15043.71
2719,1688,13,4,20240426,20241222,261300.0,0.2022,8,Weekly,Active,35187.4
2720,141,13,7,20241226,20250624,147500.0,0.2075,6,Monthly,Active,26092.39
2721,1739,2,8,20240503,20240831,15000.0,0.3508,4,Weekly,Active,4028.01
2722,625,10,8,20240410,20240510,113700.0,0.4007,1,Monthly,Closed,117496.63
2723,20,10,2,20240529,20251021,446200.0,0.3355,17,Monthly,Active,33335.34
2724,1889,6,7,20240706,20260427,54400.0,0.1549,22,Bi-Weekly,Active,2856.25
2725,975,2,5,20241028,20250625,86900.0,0.3447,8,Monthly,Restructured,12312.97
2726,1031,1,6,20241207,20270526,102400.0,0.2913,30,Monthly,Active,4845.26
2727,1561,4,4,20240411,20251102,23900.0,0.2352,19,Monthly,Active,1518.77
2728,1402,5,6,20240129,20261214,186500.0,0.251,35,Monthly,Closed,7568.08
2729,1552,4,3,20240310,20240708,54100.0,0.3355,4,Monthly,Active,14483.37
2730,2363,11,5,20250406,20250903,62200.0,0.324,5,Bi-Weekly,Active,13465.53
2731,1628,8,2,20251212,20270307,458600.0,0.2072,15,Bi-Weekly,Active,34965.04
2732,116,3,4,20240119,20260707,117100.0,0.2486,30,Bi-Weekly,Active,5280.17
2733,556,2,4,20240126,20250219,182800.0,0.2399,13,Monthly,Active,16107.15
2734,1125,12,7,20250724,20270415,207300.0,0.171,21,Weekly,Closed,11491.65
2735,1182,17,6,20250613,20270504,142700.0,0.2637,23,Monthly,Active,7970.29
2736,904,15,6,20250620,20280306,187000.0,0.2626,33,Monthly,WrittenOff,8016.1
2737,461,14,3,20240506,20241102,193600.0,0.2707,6,Monthly,Active,34861.6
2738,267,6,4,20250924,20271213,69300.0,0.2429,27,Monthly,Closed,3356.87
2739,363,13,4,20250331,20260326,176000.0,0.244,12,Monthly,Restructured,16676.58
2740,2377,2,7,20240425,20241221,254200.0,0.19,8,Monthly,Active,34080.45
2741,989,4,2,20240325,20250618,75400.0,0.2492,15,Weekly,Active,5901.75
2742,2404,3,1,20250316,20260907,207200.0,0.3034,18,Monthly,Closed,14470.93
2743,838,4,5,20250723,20251220,81100.0,0.3473,5,Weekly,Active,17655.08
2744,779,7,7,20250724,20261216,77900.0,0.1596,17,Monthly,Closed,5150.17
2745,1224,1,6,20250305,20280119,222700.0,0.2947,35,Monthly,Active,9557.68
2746,2367,15,7,20250112,20260107,80600.0,0.1647,12,Monthly,Restructured,7330.85
2747,1408,13,4,20250523,20270212,118800.0,0.2404,21,Weekly,Active,6985.98
2748,88,12,2,20240405,20241201,269800.0,0.2181,8,Monthly,Active,36541.23
2749,679,4,6,20240923,20260913,472500.0,0.241,24,Monthly,Active,25005.18
2750,2453,16,1,20240313,20260102,247000.0,0.2992,22,Weekly,Active,14722.64
2751,387,1,8,20250905,20260103,209500.0,0.3985,4,Bi-Weekly,Active,56794.22
2752,2090,18,6,20250318,20260611,225300.0,0.2831,15,Bi-Weekly,Active,18008.69
2753,2322,14,5,20250722,20260518,35900.0,0.3132,10,Monthly,Closed,4125.24
2754,536,4,2,20241229,20251124,213400.0,0.2561,11,Monthly,Active,21971.52
2755,1398,4,3,20251110,20260310,172400.0,0.3289,4,Monthly,Active,46093.17
2756,1499,13,8,20251110,20260310,188800.0,0.435,4,Monthly,Closed,51553.63
2757,1985,15,1,20250326,20260219,425200.0,0.3056,11,Monthly,Closed,44808.2
2758,1996,9,1,20250901,20270822,284800.0,0.282,24,Bi-Weekly,Closed,15661.28
2759,151,2,3,20250427,20260422,192700.0,0.2796,12,Weekly,Active,18592.93
2760,799,9,2,20250613,20260807,414300.0,0.2041,14,Monthly,Closed,33505.61
2761,2351,9,6,20240629,20260917,195300.0,0.2897,27,Bi-Weekly,Active,9929.06
2762,885,6,1,20251219,20261114,224800.0,0.3238,11,Monthly,Active,23891.62
2763,615,17,7,20240514,20241210,341700.0,0.1733,7,Monthly,Closed,51674.55
2764,1573,7,7,20250522,20251218,188500.0,0.2077,7,Monthly,Active,28824.91
2765,489,5,2,20250319,20260314,311300.0,0.2448,12,Monthly,Active,29508.76
2766,368,13,5,20240308,20240904,130200.0,0.3615,6,Monthly,Active,24044.55
2767,1995,12,6,20250720,20280704,106300.0,0.306,36,Weekly,Active,4547.61
2768,296,12,7,20240226,20250121,68300.0,0.15,11,Monthly,Active,6684.41
2769,2228,10,6,20250107,20260601,158000.0,0.311,17,Monthly,Closed,11609.42
2770,625,6,8,20250819,20260116,153500.0,0.4076,5,Monthly,Closed,33897.96
2771,267,5,1,20240401,20251222,205700.0,0.2841,21,Monthly,WrittenOff,12544.33
2772,1854,3,5,20240920,20250319,94300.0,0.3249,6,Monthly,Active,17239.16
2773,442,4,7,20250106,20250804,95100.0,0.201,7,Monthly,Active,14511.07
2774,917,11,2,20251106,20260604,54800.0,0.2349,7,Monthly,Closed,8453.43
2775,878,8,2,20241006,20251001,356200.0,0.2219,12,Bi-Weekly,Active,33370.9
2776,1269,14,1,20240327,20260116,38500.0,0.2788,22,Bi-Weekly,Active,2255.0
2777,1184,15,8,20240406,20240705,61800.0,0.3688,3,Monthly,Active,21878.99
2778,489,11,7,20240525,20241121,15000.0,0.2404,6,Bi-Weekly,Active,2678.19
2779,587,2,1,20250925,20261020,144400.0,0.3017,13,Monthly,Active,13159.47
2780,486,1,2,20250719,20260115,274200.0,0.3176,6,Monthly,Closed,50025.46
2781,139,5,4,20241101,20260525,218800.0,0.2311,19,Monthly,Active,13860.17
2782,1627,6,8,20250911,20251210,15000.0,0.4177,3,Monthly,Active,5352.05
2783,1177,2,7,20251102,20270526,75400.0,0.1682,19,Weekly,Active,4547.86
2784,271,15,8,20250925,20251025,15000.0,0.3935,1,Bi-Weekly,Active,15491.87
2785,829,7,7,20240104,20250329,71600.0,0.2022,15,Bi-Weekly,Active,5441.84
2786,1670,14,6,20240313,20250706,331500.0,0.2609,16,Monthly,Closed,24753.14
2787,713,4,3,20250614,20260209,193700.0,0.3061,8,Monthly,Active,27073.41
2788,1002,1,5,20241006,20251001,15000.0,0.3526,12,Monthly,Closed,1501.39
2789,1860,3,4,20240426,20260814,164000.0,0.2332,28,Monthly,Active,7649.85
2790,1679,9,8,20250417,20251014,42200.0,0.3599,6,Bi-Weekly,Active,7789.8
2791,1752,9,4,20240916,20250414,22700.0,0.2285,7,Bi-Weekly,Closed,3494.51
2792,955,8,7,20251102,20270625,125400.0,0.2166,20,Weekly,Active,7525.49
2793,1210,18,2,20250225,20260720,325300.0,0.2323,17,Weekly,Active,22639.29
2794,2116,12,6,20240623,20261011,303900.0,0.2592,28,Monthly,Closed,14577.87
2795,2181,14,4,20251114,20280502,32500.0,0.2332,30,Bi-Weekly,Active,1439.84
2796,139,3,4,20250314,20251010,111900.0,0.15,7,Weekly,Restructured,16794.93
2797,2096,9,7,20240804,20260327,62000.0,0.2001,20,Monthly,WrittenOff,3671.14
2798,2234,12,4,20240414,20261031,168300.0,0.269,31,Monthly,Active,7590.4
2799,2357,11,1,20250209,20251206,379000.0,0.2221,10,Monthly,Active,41864.13
2800,672,18,4,20250630,20270220,200900.0,0.2447,20,Monthly,Active,12332.87
2801,1254,9,8,20250903,20251202,118400.0,0.4163,3,Monthly,Active,42236.12
2802,107,7,8,20240403,20240503,209800.0,0.3569,1,Weekly,Active,216039.8
2803,275,17,5,20241111,20250311,44100.0,0.3556,4,Weekly,Active,11853.69
2804,1407,7,6,20251231,20270724,605300.0,0.31,19,Weekly,Closed,40715.12
2805,516,11,3,20250428,20250826,68100.0,0.2847,4,Monthly,Closed,18046.63
2806,561,1,7,20240308,20250601,15000.0,0.1788,15,Monthly,Active,1123.31
2807,743,3,5,20251101,20260130,151400.0,0.3408,3,Monthly,Active,53359.93
2808,1149,2,1,20250515,20251111,164800.0,0.3293,6,Monthly,WrittenOff,30164.21
2809,383,8,8,20241202,20250401,129300.0,0.3838,4,Monthly,Active,34950.33
2810,2006,17,7,20250722,20260518,37500.0,0.1987,10,Weekly,Active,4099.92
2811,1671,2,1,20250418,20260513,533600.0,0.2801,13,Bi-Weekly,Active,48061.78
2812,1979,18,4,20240707,20251030,265700.0,0.2207,16,Bi-Weekly,Active,19320.4
2813,2316,16,6,20250805,20270626,567400.0,0.3114,23,Monthly,Active,33069.15
2814,1501,1,6,20240705,20260526,334100.0,0.2832,23,Monthly,Active,18990.04
2815,905,1,2,20240616,20250112,367700.0,0.2393,7,Monthly,Active,56801.31
2816,2445,17,1,20250311,20250907,243600.0,0.299,6,Monthly,Closed,44213.25
2817,1415,11,8,20240114,20240413,209800.0,0.376,3,Bi-Weekly,Active,74360.89
2818,1160,4,8,20250405,20250803,87200.0,0.3702,4,Monthly,Closed,23506.86
2819,1041,18,6,20250206,20270825,573600.0,0.3161,31,Monthly,Active,27304.73
2820,99,11,6,20250610,20261003,246300.0,0.3291,16,Bi-Weekly,Active,19224.19
2821,2390,12,6,20240426,20250620,264400.0,0.2263,14,Monthly,Restructured,21664.86
2822,2049,13,4,20250228,20270218,82700.0,0.2375,24,Monthly,Active,4362.13
2823,1749,4,6,20241118,20270904,350800.0,0.3058,34,Bi-Weekly,Active,15548.07
2824,554,7,3,20240507,20241103,112800.0,0.2836,6,Monthly,Active,20385.33
2825,2321,3,1,20241126,20250624,308500.0,0.2858,7,Monthly,Active,48368.74
2826,441,10,3,20251106,20260604,106300.0,0.3027,7,Monthly,Active,16756.1
2827,604,18,3,20250825,20260522,195400.0,0.377,9,Monthly,Closed,25262.04
2828,176,12,3,20240501,20250126,246300.0,0.3696,9,Monthly,Closed,31751.38
2829,721,13,4,20250910,20260607,126200.0,0.1924,9,Monthly,Active,15170.17
2830,820,4,2,20250217,20260413,516200.0,0.2062,14,Monthly,Active,41798.48
2831,1988,10,4,20240204,20250529,210200.0,0.2432,16,Monthly,Active,15513.98
2832,816,18,4,20251103,20260502,291100.0,0.2363,6,Monthly,Active,51914.8
2833,2390,2,2,20250119,20260613,242700.0,0.2873,17,Monthly,Active,17546.26
2834,757,4,4,20251029,20270820,15000.0,0.1882,22,Monthly,Active,811.47
2835,1312,13,6,20240312,20251003,207000.0,0.3017,19,Monthly,Active,13837.14
2836,1483,1,4,20240502,20261118,71700.0,0.198,31,Bi-Weekly,Active,2973.26
2837,2073,4,1,20251021,20270713,135600.0,0.3187,21,Monthly,Active,8507.53
2838,1879,17,6,20240623,20251115,15000.0,0.2789,17,Monthly,Active,1078.2
2839,2169,1,5,20250205,20260131,136100.0,0.397,12,Monthly,Active,13925.76
2840,2345,8,4,20250315,20270104,15000.0,0.2334,22,Monthly,Restructured,844.58
2841,294,6,1,20251124,20260920,361500.0,0.2906,10,Monthly,Closed,41137.53
2842,236,8,1,20240903,20251028,512300.0,0.3041,14,Monthly,Active,43924.13
2843,1123,5,1,20250704,20260331,156600.0,0.297,9,Monthly,Active,19623.38
2844,376,5,7,20250618,20270409,151000.0,0.1654,22,Monthly,Active,8003.63
2845,1234,14,3,20250527,20251123,112100.0,0.3777,6,Monthly,Closed,20794.66
2846,1475,1,4,20250116,20260809,186200.0,0.268,19,Monthly,Active,12133.27
2847,691,3,6,20240221,20250317,128900.0,0.2747,13,Monthly,Active,11576.06
2848,246,5,6,20240713,20270529,298900.0,0.301,35,Monthly,Active,12930.44
2849,2412,15,1,20250214,20260110,384500.0,0.3615,11,Monthly,Active,41584.55
2850,927,8,8,20241027,20250224,116100.0,0.4371,4,Monthly,Closed,31715.35
2851,2098,1,3,20240514,20241210,26000.0,0.3108,7,Weekly,Active,4108.92
2852,1562,10,7,20250520,20260912,219300.0,0.1974,16,Monthly,Active,15700.81
2853,1656,12,7,20241203,20260328,16300.0,0.15,16,Monthly,Closed,1130.35
2854,1952,9,5,20250727,20251224,93500.0,0.3632,5,Monthly,Active,20431.7
2855,663,2,2,20250204,20251231,319900.0,0.2873,11,Monthly,Restructured,33423.97
2856,544,16,5,20240927,20250525,95400.0,0.3775,8,Monthly,Closed,13674.07
2857,2492,16,2,20240320,20241115,554500.0,0.271,8,Weekly,Closed,76539.81
2858,1670,17,7,20240317,20241112,178700.0,0.2106,8,Monthly,Closed,24137.4
2859,731,18,7,20250105,20251002,103800.0,0.1701,9,Monthly,Closed,12366.1
2860,1615,6,7,20240915,20251010,168200.0,0.2096,13,Bi-Weekly,Active,14575.14
2861,985,8,7,20250609,20260405,136800.0,0.1811,10,Monthly,Closed,14841.0
2862,2150,18,2,20250405,20251231,255300.0,0.2658,9,Monthly,Active,31599.98
2863,1271,9,1,20240726,20260216,279300.0,0.2771,19,Weekly,Closed,18326.23
2864,785,16,6,20250709,20271027,250500.0,0.2956,28,Monthly,Active,12489.19
2865,1726,12,5,20250217,20260212,99600.0,0.3797,12,Monthly,Closed,10104.33
2866,1876,17,7,20251005,20270528,79600.0,0.2113,20,Weekly,Active,4756.44
2867,932,1,6,20251127,20270918,16600.0,0.2899,22,Monthly,Active,981.61
2868,1880,13,7,20251204,20271025,211200.0,0.2274,23,Bi-Weekly,Closed,11414.02
2869,586,15,3,20240402,20250328,100400.0,0.3731,12,Monthly,Active,10152.23
2870,598,4,1,20250121,20251117,267000.0,0.2968,10,Monthly,Active,30465.07
2871,2067,14,1,20240122,20241018,158700.0,0.3156,9,Monthly,Closed,20032.3
2872,1553,4,4,20251005,20280621,61600.0,0.2653,33,Bi-Weekly,Active,2649.36
2873,88,17,1,20250528,20270319,125300.0,0.3201,22,Monthly,Active,7602.69
2874,1688,17,5,20240710,20250605,132700.0,0.2799,11,Monthly,Active,13816.75
2875,765,1,4,20250319,20261109,215200.0,0.1985,20,Monthly,Closed,12725.8
2876,687,10,3,20250213,20260109,141800.0,0.3425,11,Monthly,Active,15201.85
2877,1061,7,5,20250201,20251128,65900.0,0.328,10,Monthly,Active,7620.72
2878,1130,17,6,20250129,20270718,49100.0,0.3232,30,Weekly,Restructured,2406.77
2879,2230,6,1,20251220,20270514,345500.0,0.3557,17,Monthly,Closed,26165.94
2880,1090,13,4,20250715,20260908,65900.0,0.2023,14,Monthly,Active,5323.84
2881,742,3,8,20241021,20250320,30600.0,0.369,5,Monthly,Active,6695.96
2882,1934,4,3,20250719,20260614,142000.0,0.3092,11,Monthly,Closed,14989.35
2883,1357,18,7,20240413,20260202,93300.0,0.1874,22,Monthly,Restructured,5043.77
2884,2,7,3,20240727,20250423,33700.0,0.3661,9,Monthly,Restructured,4338.49
2885,1581,14,3,20240326,20240724,43300.0,0.2889,4,Weekly,Active,11484.28
2886,1253,18,7,20251009,20270601,146900.0,0.2223,20,Monthly,Closed,8856.55
2887,1437,18,3,20240118,20240716,94100.0,0.3616,6,Monthly,Closed,17378.3
2888,461,1,7,20251013,20260710,160800.0,0.2246,9,Monthly,Closed,19580.01
2889,1196,5,6,20250831,20260925,343400.0,0.2931,13,Monthly,Closed,31149.37
2890,1618,13,7,20251124,20260722,203800.0,0.1951,8,Bi-Weekly,Active,27373.87
2891,1693,17,7,20250713,20261006,53400.0,0.2555,15,Monthly,Closed,4196.15
2892,1701,18,8,20241130,20250129,138600.0,0.3926,2,Monthly,Active,72719.14
2893,2494,13,5,20250816,20260212,118700.0,0.3684,6,Bi-Weekly,Active,21962.59
2894,1253,2,8,20251222,20260421,69900.0,0.3952,4,Monthly,Active,18937.08
2895,1075,14,1,20251014,20270206,385300.0,0.2447,16,Monthly,Active,28465.51
2896,1356,5,4,20250727,20270118,15000.0,0.2119,18,Monthly,Active,980.05
2897,823,15,4,20250714,20270306,53400.0,0.2153,20,Monthly,Active,3201.26
2898,788,10,1,20250422,20270211,45600.0,0.2957,22,Monthly,Active,2709.9
2899,1726,4,7,20251013,20260908,61100.0,0.1802,11,Monthly,Restructured,6067.44
2900,784,16,7,20241111,20250510,107600.0,0.2188,6,Bi-Weekly,Active,19095.01
2901,1873,18,6,20250101,20270819,453000.0,0.3021,32,Monthly,Active,20784.11
2902,1863,10,6,20250907,20261101,295200.0,0.2708,14,Monthly,Active,24826.74
2903,2384,15,5,20240710,20250506,63200.0,0.3306,10,Monthly,Closed,7316.63
2904,330,2,4,20250712,20261104,15000.0,0.1885,16,Monthly,Active,1067.55
2905,909,5,6,20240321,20261206,125700.0,0.2876,33,Monthly,Active,5555.11
2906,1929,3,8,20250304,20250503,144800.0,0.4413,2,Monthly,Active,76417.8
2907,1073,6,3,20240126,20240624,201700.0,0.3614,5,Monthly,Active,44056.79
2908,1638,7,3,20251229,20260727,110700.0,0.302,7,Monthly,Closed,17445.81
2909,1839,8,1,20250907,20261002,395300.0,0.3597,13,Monthly,Closed,37163.94
2910,2212,6,8,20240701,20241128,44000.0,0.3891,5,Monthly,Active,9674.22
2911,566,10,5,20240419,20250114,72400.0,0.3095,9,Monthly,Active,9117.03
2912,651,4,5,20250414,20260409,76200.0,0.2991,12,Monthly,Active,7425.15
2913,1178,7,3,20251021,20260817,247100.0,0.2877,10,Monthly,Restructured,28084.01
2914,1266,16,1,20240822,20250519,266000.0,0.31,9,Bi-Weekly,Closed,33502.86
2915,2263,11,7,20251203,20260701,15000.0,0.1923,7,Weekly,Closed,2282.4
2916,98,1,7,20241130,20251026,196100.0,0.181,11,Bi-Weekly,Restructured,19480.88
2917,614,6,3,20241118,20251113,269200.0,0.2946,12,Bi-Weekly,Active,26172.08
2918,2282,15,7,20240904,20260427,100000.0,0.1674,20,Weekly,Active,5764.46
2919,1537,4,5,20240716,20250512,49600.0,0.3133,10,Monthly,Closed,5699.74
2920,1689,17,6,20240901,20260223,458300.0,0.3105,18,Monthly,Active,32171.18
2921,625,6,2,20240506,20250501,485700.0,0.3041,12,Monthly,Active,47447.5
2922,1558,12,5,20241002,20250729,128200.0,0.396,10,Monthly,Closed,15259.95
2923,925,9,2,20240730,20260121,55200.0,0.2706,18,Bi-Weekly,Active,3765.02
2924,1832,12,2,20240211,20250307,340600.0,0.2352,13,Monthly,Active,29934.04
2925,227,15,3,20240922,20250120,168300.0,0.3,4,Monthly,Active,44737.15
2926,711,3,2,20240130,20250623,135400.0,0.2727,17,Monthly,Active,9691.06
