action_id,loan_id,action_date_key,reference_month_end_date_key,dpd_at_action,action_type,outcome,collector_id,collection_team,amount_recovered
4088,2581,20250719,20250731,324,Phone Call,Reached,24,Agency B,0.0
4089,2433,20251009,20251031,45,Promise to Pay,Paid Full,17,In-house,33088.03
4090,2553,20250317,20250331,76,SMS Reminder,No Answer,36,In-house,0.0
4091,3346,20251221,20251231,171,Phone Call,PTP Given,48,In-house,0.0
4092,3610,20251211,20251231,99,Restructure Offer,PTP Broken,19,In-house,0.0
4093,927,20250924,20250930,184,Phone Call,Reached,4,In-house,0.0
4094,4029,20240924,20240930,131,Field Visit,Reached,45,In-house,0.0
4095,2145,20240725,20240731,53,Field Visit,Reached,55,Agency A,0.0
4096,1575,20251107,20251130,224,Promise to Pay,PTP Broken,59,In-house,0.0
4097,3290,20251010,20251031,108,SMS Reminder,PTP Given,3,In-house,0.0
4098,4070,20250923,20250930,49,SMS Reminder,PTP Given,8,In-house,0.0
4099,2892,20250626,20250630,180,SMS Reminder,Reached,49,In-house,0.0
4100,966,20250426,20250430,73,Phone Call,PTP Given,53,In-house,0.0
4101,358,20251113,20251130,360,Demand Letter,PTP Given,18,In-house,0.0
4102,3216,20251225,20251231,360,Field Visit,Paid Full,25,In-house,29267.43
4103,144,20250219,20250228,194,Phone Call,Paid Partial,39,In-house,6124.12
4104,1900,20251126,20251130,107,SMS Reminder,No Answer,21,In-house,0.0
4105,3581,20250208,20250228,38,Demand Letter,No Answer,60,In-house,0.0
4106,3018,20250529,20250531,60,Phone Call,No Answer,19,In-house,0.0
4107,4180,20250427,20250430,33,Promise to Pay,No Answer,51,In-house,0.0
4108,1753,20250115,20250131,132,SMS Reminder,No Answer,27,In-house,0.0
4109,1998,20250416,20250430,114,SMS Reminder,No Answer,19,In-house,0.0
4110,1768,20250830,20250831,36,SMS Reminder,Reached,55,Agency A,0.0
4111,310,20250819,20250831,33,Phone Call,No Answer,48,In-house,0.0
4112,4065,20251231,20251231,35,Restructure Offer,PTP Broken,9,In-house,0.0
4113,3596,20241207,20241231,46,Phone Call,Paid Full,20,Agency B,55303.7
4114,3134,20250818,20250831,272,Promise to Pay,Paid Partial,46,Agency A,34656.62
4115,208,20241219,20241231,243,Promise to Pay,Reached,47,In-house,0.0
4116,4199,20250924,20250930,66,Promise to Pay,Escalated,61,In-house,0.0
4117,2312,20250914,20250930,189,SMS Reminder,Escalated,55,In-house,0.0
4118,4069,20250525,20250531,94,Phone Call,PTP Broken,33,In-house,0.0
4119,4072,20240910,20240930,115,SMS Reminder,Reached,7,In-house,0.0
4120,939,20251110,20251130,234,Phone Call,Paid Full,18,In-house,50077.97
4121,1296,20251216,20251231,303,Promise to Pay,Escalated,28,In-house,0.0
4122,2712,20250627,20250630,337,SMS Reminder,Paid Partial,18,In-house,11802.3
4123,1715,20250412,20250430,45,SMS Reminder,Paid Full,41,In-house,2870.33
4124,3016,20250525,20250531,360,SMS Reminder,No Answer,21,In-house,0.0
4125,4002,20251115,20251130,99,Field Visit,Paid Partial,55,In-house,5055.09
4126,1659,20251119,20251130,360,SMS Reminder,Paid Full,36,In-house,50189.67
4127,1921,20240815,20240831,50,Promise to Pay,Reached,16,In-house,0.0
4128,1905,20250726,20250731,90,SMS Reminder,No Answer,10,In-house,0.0
4129,3545,20250906,20250930,284,Promise to Pay,Reached,22,Agency B,0.0
4130,241,20251023,20251031,200,Phone Call,PTP Given,61,In-house,0.0
4131,1756,20250428,20250430,34,Restructure Offer,Reached,11,Agency A,0.0
4132,3500,20250927,20250930,143,Field Visit,Escalated,38,In-house,0.0
4133,825,20251222,20251231,54,Field Visit,PTP Given,21,In-house,0.0
4134,2741,20250915,20250930,222,Phone Call,Reached,25,In-house,0.0
4135,3253,20250609,20250630,99,Phone Call,No Answer,43,In-house,0.0
4136,1690,20250424,20250430,186,SMS Reminder,Paid Partial,41,In-house,11510.66
4137,3074,20251114,20251130,222,Phone Call,Paid Partial,58,In-house,1529.67
4138,3405,20240529,20240531,35,SMS Reminder,PTP Given,12,In-house,0.0
4139,1658,20241022,20241031,181,Field Visit,PTP Broken,48,Agency A,0.0
4140,23,20250330,20250331,272,Field Visit,Escalated,44,In-house,0.0
4141,36,20250630,20250630,216,Demand Letter,PTP Given,46,In-house,0.0
4142,4164,20250114,20250131,79,SMS Reminder,Reached,13,In-house,0.0
4143,2403,20250915,20250930,211,Phone Call,No Answer,30,In-house,0.0
4144,3810,20250825,20250831,143,SMS Reminder,Paid Full,58,In-house,25155.22
4145,2301,20251215,20251231,360,Phone Call,Escalated,54,In-house,0.0
4146,2286,20250716,20250731,248,Phone Call,No Answer,30,In-house,0.0
4147,982,20250919,20250930,121,SMS Reminder,PTP Broken,40,Agency A,0.0
4148,841,20251209,20251231,289,Phone Call,No Answer,39,In-house,0.0
4149,3906,20250730,20250731,148,Promise to Pay,PTP Broken,28,In-house,0.0
4150,907,20240713,20240731,104,Restructure Offer,PTP Given,23,In-house,0.0
4151,1012,20251230,20251231,216,SMS Reminder,No Answer,46,In-house,0.0
4152,3537,20251120,20251130,284,Promise to Pay,Restructured,12,In-house,0.0
4153,1972,20250724,20250731,103,Phone Call,Reached,57,In-house,0.0
4154,927,20250512,20250531,82,Restructure Offer,PTP Broken,42,Agency B,0.0
4155,3453,20250608,20250630,168,SMS Reminder,PTP Given,52,In-house,0.0
4156,3001,20250327,20250331,138,Phone Call,Reached,31,In-house,0.0
4157,2962,20241127,20241130,135,Phone Call,No Answer,38,Agency B,0.0
4158,3784,20251226,20251231,360,Phone Call,PTP Broken,23,Agency A,0.0
4159,3126,20251109,20251130,266,SMS Reminder,PTP Given,3,In-house,0.0
4160,3144,20250131,20250131,46,Restructure Offer,Reached,47,Agency A,0.0
4161,446,20241024,20241031,41,SMS Reminder,Escalated,47,In-house,0.0
4162,3167,20250712,20250731,66,Restructure Offer,Reached,31,In-house,0.0
4163,2313,20240114,20240131,34,Phone Call,Escalated,10,In-house,0.0
4164,3921,20240817,20240831,68,SMS Reminder,Paid Full,13,In-house,16662.11
4165,2435,20250216,20250228,66,Promise to Pay,Escalated,17,In-house,0.0
4166,2530,20240822,20240831,35,Phone Call,Reached,19,In-house,0.0
4167,907,20251126,20251130,360,Phone Call,Reached,56,Agency B,0.0
4168,2032,20250812,20250831,157,Restructure Offer,Escalated,48,In-house,0.0
4169,3160,20251221,20251231,228,SMS Reminder,Paid Partial,60,In-house,11078.32
4170,691,20250314,20250331,151,Phone Call,Restructured,12,In-house,0.0
4171,2318,20250924,20250930,155,Legal Notice,Restructured,34,In-house,0.0
4172,3764,20240623,20240630,42,SMS Reminder,Paid Full,41,In-house,127330.77
4173,745,20250717,20250731,207,Field Visit,Paid Partial,11,In-house,10500.54
4174,3856,20250918,20250930,47,Phone Call,PTP Broken,16,In-house,0.0
4175,2596,20251128,20251130,277,SMS Reminder,Paid Full,20,In-house,36585.15
4176,395,20250707,20250731,44,SMS Reminder,PTP Broken,3,In-house,0.0
4177,34,20240914,20240930,139,SMS Reminder,Reached,21,Agency A,0.0
4178,4057,20240426,20240430,61,SMS Reminder,PTP Given,10,Agency A,0.0
4179,2146,20250622,20250630,190,Field Visit,No Answer,50,In-house,0.0
4180,2005,20251118,20251130,166,Restructure Offer,Escalated,39,In-house,0.0
4181,1627,20251221,20251231,48,Field Visit,Paid Partial,20,In-house,4573.22
4182,3529,20250206,20250228,54,Phone Call,Paid Full,37,In-house,1737.38
4183,1145,20250406,20250430,31,Field Visit,PTP Given,53,In-house,0.0
4184,3281,20250111,20250131,36,Field Visit,PTP Given,8,In-house,0.0
4185,3592,20241113,20241130,310,Demand Letter,PTP Given,42,In-house,0.0
4186,2984,20251220,20251231,98,Promise to Pay,Paid Partial,55,Agency A,24411.73
4187,3611,20250729,20250731,327,Promise to Pay,PTP Broken,56,In-house,0.0
4188,2900,20250914,20250930,145,Promise to Pay,PTP Given,13,In-house,0.0
4189,2158,20250808,20250831,185,Phone Call,Restructured,57,Agency B,0.0
4190,2813,20251228,20251231,71,SMS Reminder,PTP Broken,35,In-house,0.0
4191,1990,20251020,20251031,211,Promise to Pay,PTP Broken,58,In-house,0.0
4192,2697,20250807,20250831,74,Phone Call,Reached,5,Agency B,0.0
4193,2966,20251030,20251031,69,Phone Call,Paid Full,54,In-house,20062.48
4194,2338,20251227,20251231,80,Phone Call,PTP Broken,57,In-house,0.0
4195,2167,20251019,20251031,99,Field Visit,Reached,31,In-house,0.0
4196,1241,20240523,20240531,62,Phone Call,Reached,27,In-house,0.0
4197,3610,20250214,20250228,44,Phone Call,No Answer,28,In-house,0.0
4198,1640,20250908,20250930,229,SMS Reminder,Reached,54,In-house,0.0
4199,2877,20250831,20250831,76,Promise to Pay,PTP Given,14,Agency B,0.0
4200,2031,20251115,20251130,360,Promise to Pay,Reached,44,In-house,0.0
4201,2729,20240915,20240930,200,Promise to Pay,Escalated,5,In-house,0.0
4202,2458,20250220,20250228,41,SMS Reminder,Reached,17,In-house,0.0
4203,1000,20250623,20250630,183,Promise to Pay,No Answer,63,In-house,0.0
4204,2265,20250914,20250930,53,SMS Reminder,No Answer,22,In-house,0.0
4205,2185,20250710,20250731,77,Phone Call,PTP Given,18,In-house,0.0
4206,1073,20250510,20250531,194,Phone Call,Paid Full,57,In-house,40871.24
4207,3126,20250921,20250930,201,SMS Reminder,Reached,51,In-house,0.0
4208,3761,20250214,20250228,60,Field Visit,PTP Broken,5,In-house,0.0
4209,3509,20250323,20250331,234,Phone Call,Paid Partial,62,In-house,30335.73
4210,2210,20240209,20240229,32,SMS Reminder,Escalated,52,Agency A,0.0
4211,1770,20251121,20251130,246,SMS Reminder,No Answer,52,Agency B,0.0
4212,2038,20250820,20250831,360,Phone Call,Paid Full,22,Agency B,174015.04
4213,3402,20250422,20250430,110,Restructure Offer,Reached,7,In-house,0.0
4214,3783,20251017,20251031,360,Phone Call,Reached,56,In-house,0.0
4215,648,20251208,20251231,230,Phone Call,No Answer,27,Agency A,0.0
4216,2707,20241117,20241130,65,Phone Call,PTP Given,59,Agency B,0.0
4217,3001,20250828,20250831,257,Demand Letter,Paid Full,8,In-house,44310.88
4218,1288,20250205,20250228,69,SMS Reminder,No Answer,61,In-house,0.0
4219,1657,20251030,20251031,334,Demand Letter,PTP Given,50,In-house,0.0
4220,3070,20251106,20251130,295,Field Visit,No Answer,37,In-house,0.0
4221,603,20241220,20241231,162,Phone Call,PTP Given,64,In-house,0.0
4222,351,20250215,20250228,30,Restructure Offer,Paid Full,46,In-house,17354.54
4223,2046,20250911,20250930,43,SMS Reminder,Reached,43,In-house,0.0
4224,3888,20250719,20250731,272,Field Visit,Reached,61,In-house,0.0
4225,3869,20250423,20250430,245,Phone Call,Paid Partial,34,In-house,9481.56
4226,2371,20250728,20250731,130,Phone Call,PTP Given,45,In-house,0.0
4227,3726,20251229,20251231,146,Phone Call,Reached,64,In-house,0.0
4228,3487,20250412,20250430,276,Phone Call,PTP Given,63,In-house,0.0
4229,4022,20251012,20251031,337,SMS Reminder,Escalated,25,In-house,0.0
4230,72,20250823,20250831,67,SMS Reminder,Reached,36,In-house,0.0
4231,2789,20250512,20250531,139,SMS Reminder,PTP Broken,28,In-house,0.0
4232,963,20250414,20250430,225,Promise to Pay,Restructured,59,In-house,0.0
4233,613,20251025,20251031,259,Phone Call,Escalated,38,In-house,0.0
4234,2847,20250527,20250531,258,Field Visit,PTP Given,40,In-house,0.0
4235,3880,20251220,20251231,360,Field Visit,No Answer,9,In-house,0.0
4236,2860,20251117,20251130,151,Legal Notice,Paid Full,23,Agency A,15659.28
4237,1889,20250710,20250731,300,SMS Reminder,No Answer,16,In-house,0.0
4238,1340,20250224,20250228,37,SMS Reminder,PTP Broken,24,Agency A,0.0
4239,1903,20251209,20251231,261,SMS Reminder,Reached,60,Agency B,0.0
4240,2426,20250708,20250731,67,Phone Call,Escalated,30,In-house,0.0
4241,3828,20240718,20240731,50,Restructure Offer,Restructured,40,In-house,0.0
4242,752,20250521,20250531,250,SMS Reminder,Paid Partial,29,In-house,20991.14
4243,949,20241024,20241031,107,Phone Call,No Answer,63,In-house,0.0
4244,3849,20241208,20241231,131,Legal Notice,PTP Broken,48,In-house,0.0
4245,3772,20251119,20251130,360,Phone Call,Paid Full,11,In-house,21050.78
4246,723,20250218,20250228,204,SMS Reminder,Reached,19,In-house,0.0
4247,1978,20251130,20251130,148,Field Visit,Escalated,35,In-house,0.0
4248,3136,20250816,20250831,336,Phone Call,PTP Given,37,In-house,0.0
4249,1597,20241126,20241130,52,Phone Call,No Answer,45,In-house,0.0
4250,2542,20251209,20251231,67,Phone Call,Reached,33,In-house,0.0
4251,3042,20251025,20251031,88,SMS Reminder,No Answer,35,In-house,0.0
4252,940,20250321,20250331,34,Field Visit,Reached,59,In-house,0.0
4253,2354,20251020,20251031,230,Restructure Offer,No Answer,35,In-house,0.0
4254,244,20251113,20251130,197,SMS Reminder,Reached,42,In-house,0.0
4255,1595,20250615,20250630,265,Restructure Offer,Paid Full,27,In-house,10160.13
4256,676,20240811,20240831,90,Field Visit,Restructured,50,In-house,0.0
4257,4198,20250809,20250831,360,SMS Reminder,Reached,49,In-house,0.0
4258,847,20250928,20250930,32,SMS Reminder,PTP Broken,21,In-house,0.0
4259,3372,20241117,20241130,41,Demand Letter,PTP Given,20,In-house,0.0
4260,380,20240923,20240930,126,Restructure Offer,PTP Given,29,In-house,0.0
4261,3314,20251009,20251031,360,Field Visit,PTP Broken,21,In-house,0.0
4262,2566,20240406,20240430,71,SMS Reminder,PTP Given,56,In-house,0.0
4263,757,20250213,20250228,65,Phone Call,PTP Given,16,Agency A,0.0
4264,1105,20251224,20251231,360,Phone Call,PTP Given,2,Agency A,0.0
4265,2368,20251022,20251031,154,Promise to Pay,Reached,9,Agency B,0.0
4266,1086,20250611,20250630,60,Field Visit,Paid Partial,9,In-house,10846.1
4267,1524,20251117,20251130,54,Phone Call,Paid Partial,10,Agency A,6889.1
4268,634,20250515,20250531,77,Phone Call,Reached,33,Agency A,0.0
4269,3368,20250609,20250630,135,Phone Call,No Answer,9,In-house,0.0
4270,1897,20250626,20250630,348,Promise to Pay,No Answer,27,In-house,0.0
4271,337,20251222,20251231,92,Phone Call,Escalated,5,In-house,0.0
4272,1938,20250927,20250930,47,Phone Call,Paid Partial,35,In-house,6551.03
4273,3951,20250526,20250531,42,Phone Call,No Answer,54,Agency A,0.0
4274,358,20241218,20241231,172,SMS Reminder,Reached,20,In-house,0.0
4275,2910,20250508,20250531,260,Phone Call,Reached,16,Agency A,0.0
4276,2646,20251213,20251231,291,SMS Reminder,Paid Full,38,In-house,34063.88
4277,2766,20241022,20241031,92,SMS Reminder,Restructured,20,In-house,0.0
4278,801,20250731,20250731,39,SMS Reminder,Paid Full,53,Agency B,24715.48
4279,2740,20240814,20240831,43,Legal Notice,Paid Partial,62,In-house,20992.26
4280,5,20250628,20250630,35,SMS Reminder,Reached,36,In-house,0.0
4281,3104,20250616,20250630,139,Field Visit,No Answer,46,In-house,0.0
4282,510,20241127,20241130,39,Phone Call,Paid Partial,44,Agency A,4150.52
4283,3123,20250323,20250331,110,SMS Reminder,PTP Given,3,Agency B,0.0
4284,1164,20250528,20250531,278,Phone Call,No Answer,62,In-house,0.0
4285,3545,20251121,20251130,318,SMS Reminder,PTP Given,53,Agency A,0.0
4286,1349,20251106,20251130,81,SMS Reminder,PTP Given,30,In-house,0.0
4287,2166,20250212,20250228,170,Legal Notice,Paid Partial,15,In-house,12873.31
4288,2302,20250813,20250831,278,Field Visit,No Answer,54,In-house,0.0
4289,4066,20251030,20251031,34,Phone Call,Paid Full,49,In-house,39137.7
4290,207,20250515,20250531,64,Phone Call,Reached,14,Agency B,0.0
4291,1576,20250427,20250430,47,Phone Call,No Answer,64,Agency A,0.0
4292,3296,20240918,20240930,38,Phone Call,Restructured,9,In-house,0.0
4293,1641,20251108,20251130,30,Restructure Offer,Restructured,56,In-house,0.0
4294,196,20250410,20250430,40,SMS Reminder,Paid Partial,27,In-house,2688.51
4295,629,20251018,20251031,94,Phone Call,Escalated,41,In-house,0.0
4296,393,20250319,20250331,105,Phone Call,No Answer,23,In-house,0.0
4297,902,20240819,20240831,130,SMS Reminder,Reached,58,In-house,0.0
4298,2013,20251009,20251031,181,Field Visit,No Answer,62,In-house,0.0
4299,894,20251129,20251130,360,Phone Call,Escalated,62,In-house,0.0
4300,3877,20250324,20250331,41,SMS Reminder,Escalated,50,Agency A,0.0
4301,1630,20241122,20241130,127,Demand Letter,Paid Partial,42,In-house,20395.17
4302,3662,20250711,20250731,50,SMS Reminder,Paid Partial,36,In-house,10035.86
4303,1594,20250423,20250430,271,SMS Reminder,No Answer,63,In-house,0.0
4304,925,20250812,20250831,104,Demand Letter,PTP Broken,53,In-house,0.0
4305,3142,20251120,20251130,360,Legal Notice,Paid Partial,49,In-house,2565.02
4306,3231,20250227,20250228,184,Restructure Offer,Paid Partial,28,In-house,15901.07
4307,4191,20250326,20250331,146,Phone Call,Reached,6,In-house,0.0
4308,1153,20251228,20251231,128,Restructure Offer,PTP Broken,6,In-house,0.0
4309,1966,20250616,20250630,263,SMS Reminder,Paid Partial,47,In-house,43183.73
4310,4057,20240608,20240630,104,Phone Call,Restructured,61,In-house,0.0
4311,4074,20240918,20240930,58,Phone Call,Reached,57,In-house,0.0
4312,4191,20250511,20250531,191,SMS Reminder,PTP Given,39,In-house,0.0
4313,1262,20240407,20240430,55,Demand Letter,Paid Partial,43,In-house,5951.66
4314,861,20250227,20250228,190,Phone Call,PTP Given,58,In-house,0.0
4315,4000,20251126,20251130,39,SMS Reminder,Paid Full,60,In-house,67317.54
4316,755,20251012,20251031,253,Field Visit,No Answer,6,In-house,0.0
4317,1927,20250330,20250331,32,Field Visit,PTP Given,2,In-house,0.0
4318,1271,20241115,20241130,53,Field Visit,Restructured,32,In-house,0.0
4319,2331,20251108,20251130,360,SMS Reminder,Paid Partial,23,Agency B,13811.94
4320,1199,20250412,20250430,76,Phone Call,Restructured,34,In-house,0.0
4321,341,20250215,20250228,316,SMS Reminder,Paid Full,42,In-house,14500.99
4322,850,20250626,20250630,32,Field Visit,Paid Partial,43,Agency A,5458.65
4323,3701,20251010,20251031,310,SMS Reminder,Escalated,17,In-house,0.0
4324,3002,20251119,20251130,114,SMS Reminder,PTP Broken,10,In-house,0.0
4325,1187,20251028,20251031,200,Phone Call,Paid Partial,48,In-house,18314.85
4326,1414,20250521,20250531,123,Phone Call,Reached,29,Agency B,0.0
4327,2399,20251218,20251231,164,Phone Call,Paid Partial,48,In-house,40134.53
4328,1951,20251027,20251031,263,Phone Call,Paid Full,59,In-house,29967.57
4329,2901,20251026,20251031,80,SMS Reminder,Escalated,33,In-house,0.0
4330,2319,20250830,20250831,312,Phone Call,No Answer,37,Agency A,0.0
4331,356,20240518,20240531,65,Phone Call,Escalated,47,In-house,0.0
4332,3720,20250329,20250331,321,SMS Reminder,PTP Given,45,Agency A,0.0
4333,3037,20240729,20240731,37,Phone Call,Paid Full,33,In-house,22732.58
4334,2041,20240824,20240831,32,Promise to Pay,No Answer,20,Agency A,0.0
4335,975,20250417,20250430,56,Phone Call,Escalated,39,In-house,0.0
4336,3505,20241119,20241130,59,Legal Notice,Escalated,2,In-house,0.0
4337,2842,20251231,20251231,152,SMS Reminder,No Answer,36,In-house,0.0
4338,929,20250926,20250930,360,SMS Reminder,PTP Broken,14,In-house,0.0
4339,1671,20250819,20250831,253,Promise to Pay,Paid Partial,15,In-house,6778.75
4340,1048,20250624,20250630,35,Restructure Offer,Escalated,2,Agency A,0.0
4341,44,20241012,20241031,102,Demand Letter,No Answer,46,In-house,0.0
4342,1934,20250406,20250430,197,Restructure Offer,Paid Partial,45,In-house,17107.25
4343,684,20250728,20250731,199,Field Visit,Reached,61,In-house,0.0
4344,227,20240511,20240531,31,SMS Reminder,PTP Given,63,Agency B,0.0
4345,1000,20251218,20251231,326,SMS Reminder,No Answer,52,Agency A,0.0
4346,2388,20241224,20241231,63,Phone Call,PTP Given,57,Agency B,0.0
4347,2566,20241127,20241130,148,Phone Call,Paid Partial,37,Agency A,8448.06
4348,3931,20250415,20250430,122,SMS Reminder,Reached,10,In-house,0.0
4349,3077,20251124,20251130,360,Restructure Offer,Paid Partial,10,In-house,9422.58
4350,1946,20250727,20250731,212,SMS Reminder,Paid Partial,6,In-house,7831.69
4351,3126,20250627,20250630,110,Field Visit,No Answer,6,In-house,0.0
4352,2752,20250922,20250930,95,Phone Call,No Answer,17,In-house,0.0
4353,914,20250707,20250731,156,Legal Notice,PTP Given,18,In-house,0.0
4354,1417,20250425,20250430,96,SMS Reminder,Reached,18,In-house,0.0
4355,2149,20250129,20250131,30,SMS Reminder,Escalated,20,In-house,0.0
4356,2168,20251119,20251130,209,Demand Letter,PTP Given,47,In-house,0.0
4357,3108,20250428,20250430,259,Field Visit,Reached,25,In-house,0.0
4358,4173,20250214,20250228,44,Phone Call,Reached,23,In-house,0.0
4359,563,20251108,20251130,360,SMS Reminder,Reached,45,In-house,0.0
